"","kingdom","phylum","class","order","family","genus","species"
"ASV_409","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_410","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_411","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_412","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_413","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_414","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_415","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_416","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_417","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_418","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_419","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_420","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_421","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_422","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_423","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_424","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_425","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_426","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_427","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_428","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_429","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_430","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_431","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_432","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_433","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_434","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_435","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_436","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_437","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_438","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_439","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_440","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_441","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_442","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_443",NA,NA,NA,NA,NA,NA,NA
"ASV_444","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_445","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_446","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_447","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_448","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_449","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_450","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_451","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_452",NA,NA,NA,NA,NA,NA,NA
"ASV_453","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_454",NA,NA,NA,NA,NA,NA,NA
"ASV_455","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_456","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_457","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_458","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_459","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_460","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_461","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_462","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_463","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified_77","Glomeraceae_sp"
"ASV_464","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_465","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_466","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_467","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_468","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_469","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_470","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_471","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_472","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora","Cetraspora_gilmorei"
"ASV_473","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_varaderana"
"ASV_474","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_475","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_476","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_477","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_478","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_479",NA,NA,NA,NA,NA,NA,NA
"ASV_480","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_481","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_482","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_483",NA,NA,NA,NA,NA,NA,NA
"ASV_484","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_485","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_486","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_487","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_488","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_489","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_490","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_491","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_492","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_493","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_494","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_495","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_496","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_497",NA,NA,NA,NA,NA,NA,NA
"ASV_498","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_499","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_500","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_501","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_502","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_503","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_504","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_505","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_506","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_507","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_508","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_509","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_510","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_511","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_512","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_513","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_514","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_515","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_516","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_517","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_518","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_519","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_520","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_521","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_522","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_523","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_524","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_525","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_526","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_527","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_528","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_529","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_530","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_531","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_532","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_533","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_534","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_535","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_536","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified_77","Glomeraceae_sp"
"ASV_537","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_538","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_539","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_540","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_541","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_542","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_543","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_544","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_545","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_546","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_547","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_548",NA,NA,NA,NA,NA,NA,NA
"ASV_549","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_550","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_551","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_552","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_553","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_554","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified_77","Glomeraceae_sp"
"ASV_555","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_556","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_557","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_558","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_559","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_560","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_561","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_562","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_563","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_564","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_565","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_566","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Gigaspora","Gigaspora_margarita"
"ASV_567","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_568","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_569","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_570",NA,NA,NA,NA,NA,NA,NA
"ASV_571","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_572","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_573","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_574","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","Paraglomus_sp"
"ASV_575","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_576","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"ASV_577","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_578","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_579","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_580","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_581","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_582","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"ASV_583","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_584","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_585","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","Paraglomus_sp"
"ASV_586","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_587","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_588","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_589","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_590","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_591","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_592",NA,NA,NA,NA,NA,NA,NA
"ASV_593","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_594","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_595","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_596","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_597","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_598","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_599","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_600","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_601","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_602","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_603","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_604","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_605","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_606","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_607","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_608","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_609","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_610","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_611","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_612","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_613","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_614","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_615","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_616","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_617","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_618","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_619","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_620","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_621","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_622","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_623","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_624","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_625","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_626","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_627","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_628","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_629","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_630","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_631","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_632","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_633","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_634","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_varaderana"
"ASV_635","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_636",NA,NA,NA,NA,NA,NA,NA
"ASV_637","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
