,kingdom,phylum,class,order,family,genus,species
ASV_566,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Gigaspora,Gigaspora_margarita
ASV_620,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_217,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_837,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_363,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_10,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_907,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_430,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_29,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_645,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_289,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_868,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_328,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_845,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_123,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_682,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_478,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_787,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_19,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_609,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_277,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_361,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_674,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_633,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_196,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_106,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_257,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_628,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_339,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_408,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,unidentified
ASV_838,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_826,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_360,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_195,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_957,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_141,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_780,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_911,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_585,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,unidentified
ASV_240,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_921,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_307,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_508,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_502,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_42,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_111,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_709,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_897,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_541,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_49,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_738,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_231,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_573,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_276,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_810,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_517,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_321,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_117,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_711,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_199,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,unidentified
ASV_892,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_940,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_261,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_312,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_150,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_448,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_842,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_96,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_772,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_72,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_875,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_46,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_818,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_832,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_204,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_848,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_294,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_330,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_381,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_39,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_666,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_343,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_569,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_840,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_658,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_138,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_614,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_736,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_755,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_944,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_813,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_460,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_544,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_279,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_315,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_462,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_147,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_85,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_58,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_677,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_139,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_520,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_83,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_345,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_327,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_856,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_128,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_212,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_961,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_800,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_109,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_496,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_296,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_600,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_405,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_273,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_168,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_278,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_956,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_967,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_577,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_607,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_445,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_553,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_894,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_247,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_524,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_313,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_98,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_475,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_87,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_446,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_766,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_26,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_933,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_889,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_186,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_625,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_385,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_521,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_419,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_891,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_165,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_789,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_885,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_601,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_239,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_418,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_242,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_410,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_724,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_611,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_964,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_414,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_631,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_249,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_156,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_684,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_24,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_74,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_610,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_341,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_523,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_412,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_290,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_314,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_388,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_986,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_692,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_954,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_198,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_482,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_757,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_17,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_157,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_971,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_498,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_438,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_225,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_298,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_941,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_310,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_351,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_67,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_120,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_866,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_43,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_720,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_669,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,unidentified
ASV_12,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_92,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_492,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_536,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_906,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_504,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_685,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_920,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_8,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_226,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_776,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_219,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_281,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_177,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_91,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_169,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_793,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_881,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_304,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_288,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_271,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_668,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_812,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_952,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_670,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_782,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_615,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_295,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_116,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_167,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_821,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_786,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_652,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_355,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_797,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_527,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_865,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_453,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_407,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_803,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_465,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_843,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_505,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_883,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_88,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_830,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_259,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_651,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_349,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_898,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_374,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_878,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Gigaspora,unidentified
